Date,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Chinese renmimbi,Turkish lira,Russian ruble,Producer index,Consumer index
3/1/2004,400,321.4,43580,214,535.5,507.1,3310.7,528.6,11413.4,144,176.4
3/2/2004,395.8,321.8,43619.6,214.1,531.9,510.2,3275.5,526.4,11296.7,142.8,175
3/3/2004,390.5,321.9,42999.9,214.1,526,507.8,3232.1,520,11185.9,142.6,172.8
3/4/2004,392,321.7,43410.1,215.1,524,507.3,3244.6,522,11228.8,142.9,173.5
3/5/2004,399.3,321.4,44352.7,216.1,526.2,507.3,3304.7,525.8,11398.6,144,176.1
3/8/2004,399.9,323.6,44841.2,216.7,529,512,3309.6,528,11415.1,144.4,176.4
3/9/2004,401.5,323.6,44616.7,218.4,530.6,511.1,3323.3,529.1,11460.8,144.8,177
3/10/2004,400.3,327.4,44459.8,222.2,532.1,515.8,3312.9,528.3,11439.5,145.2,176.7
3/11/2004,398.5,325.3,44164.2,221.5,527.5,510.4,3298.1,527,11383.7,144.9,176
3/12/2004,398,326.5,44211.8,222,532.2,512,3294.3,526.6,11345.4,145.2,175.8
3/15/2004,398.1,325.7,44083.6,221.8,530.4,509.3,3295.2,524.1,11346.2,144.8,175.6
3/16/2004,402.5,326.1,43852.4,221.4,533.8,511.4,3331.6,531,11480.9,146.1,177.5
3/17/2004,402.8,330.3,43605.7,222.4,540.8,517.1,3333.7,534.1,11492.5,146.7,178
3/18/2004,410.8,331.9,43767.5,224.1,546.9,517.1,3400,543.6,11712.9,148.8,181.3
3/19/2004,412,333.9,44026.3,224.5,547.8,520.5,3410.3,543.2,11745.7,149.1,181.6
3/22/2004,417.7,337.5,44617.5,226.1,554.5,524.5,3457.1,550.3,11903,150.3,184
3/23/2004,416.3,338.4,44428.4,225.3,554.9,524.9,3445.5,549.7,11858.6,150,183.1
3/24/2004,415.3,340,44126.5,226.3,556.8,527.6,3437.1,549,11830.5,150,182.6
3/25/2004,416.1,341.8,44129.5,229.6,553.6,530.1,3444.1,552.2,11855.9,150.5,183.2
3/26/2004,421.5,348.4,44653.7,232.8,556.6,541.2,3488.8,557.2,12008.5,152.4,185
3/29/2004,421.3,346.7,44452.4,231.6,552.1,541.2,3486.8,554.9,12002.7,151.5,184.1
3/30/2004,420,344.8,44379.3,229.9,549.3,537.3,3476.3,554.8,11970.8,150.3,183.6
3/31/2004,423.7,344.8,44079.6,230.5,556.9,536.8,3507,556.7,12083.5,151.4,184
4/1/2004,427.3,345.5,44297.3,230,561.7,538.9,3536.3,559.7,12181.8,152.6,185.2
4/2/2004,419,344.8,43737.3,228.7,551.3,540.5,3468.1,549.3,11946.1,150.4,182.4
4/5/2004,417.7,347.7,43944.1,230.1,549.3,545.2,3457.3,550.1,11926,150,182
4/6/2004,418.5,347,44434.2,228.4,548.3,543,3463.9,553.1,11939.4,150,182.5
4/7/2004,419,344.3,44036.9,227.5,551.6,535.4,3468,555.8,11949.5,149.6,182.6
4/8/2004,419.5,346.6,44429.2,228.6,556.8,538,3472.2,562.8,11960.8,150,183.6
4/9/2004,419.5,346.6,44429.2,228.6,556.8,538,3472.2,562.8,11960.8,150,183.6
4/12/2004,419.5,347.5,44387.3,228.6,558.9,538.7,3472.2,569.7,11993.3,149.9,184.2
4/13/2004,407.9,342.5,43575.9,224.8,544.7,532.2,3376.2,559,11682.3,147.2,179.8
4/14/2004,397.8,333.6,43142,222.7,535.8,516.8,3292.3,543.3,11387.1,144.5,175.2
4/15/2004,398.3,333.7,43257.9,223.6,536.8,517.9,3296.4,545,11399.9,144.4,175.8
4/16/2004,400.9,333.2,43386,222.3,538,517.2,3317.8,544.8,11480.8,144.5,176.3
4/19/2004,403.1,335.1,43772.6,222.8,542.9,519.5,3336.4,546.8,11577.9,145.6,177.3
4/20/2004,396.9,333,42957,221.3,536.6,518.6,3284.7,545.5,11463,143.8,175.4
4/21/2004,392.8,330.8,42884.4,221.5,533,514.4,3250.7,543.4,11336.7,143.3,174
4/22/2004,392.3,330.7,43056.9,221.9,533.7,515,3247,542.8,11370.8,144,174
4/23/2004,394.5,333.6,43075.5,223.3,537.6,519.8,3265.2,545.2,11406,144.3,174.8
4/26/2004,397,334.9,43100.3,222.3,537.5,521.4,3285.9,554.8,11475.7,144.9,176.4
4/27/2004,396.3,332.9,43454.8,221.4,536.2,515.3,3279.7,561.3,11438,144.6,176.9
4/28/2004,392.3,331.2,43049.4,221,536,513,3246.6,561.3,11328.6,144.1,175.6
4/29/2004,386,323.2,42454.2,217.3,529.7,499.6,3194.9,550.8,11179.2,142,172.9
4/30/2004,388.5,324.1,42872.9,219.1,534.3,503.7,3215.7,551.1,11271.2,143.3,173.8
5/3/2004,388.5,325,42890.4,218.9,533.6,504.6,3215.7,565.9,11273.3,143.5,175.6
5/4/2004,391.3,323.7,42980.8,218.1,536,501.7,3238.4,567.1,11351.1,143.8,176.3
5/5/2004,392.6,323.7,42648.6,219.4,539.1,501.5,3249.2,565.5,11332.9,143.9,176.4
5/6/2004,387.5,320.8,42473.9,216,533.5,497.7,3207.4,572.5,11202.6,142.3,175.5
5/7/2004,380.8,319.7,42624.8,213.2,527,495,3151.9,576,11026.1,141.1,173.7
5/10/2004,375,316.3,42628.1,211.1,521.9,487.8,3103.8,581.8,10858.1,139.3,172.7
5/11/2004,375.3,317.8,42679.1,213.7,521.7,489.7,3106.1,576,10860.7,139.1,172.9
5/12/2004,382.2,321.2,43265,215.3,529.9,493.9,3163.6,588,11114.4,141.4,176.2
5/13/2004,375.2,316.9,42892.8,212.8,524.6,487.7,3105.2,576.4,10905.6,139.1,172.8
5/14/2004,376.5,317.6,43081,214,524.2,488.9,3116.4,576.2,10950.5,139.2,173.6
5/17/2004,383,319.2,43696.5,216.7,529.7,490.6,3169.8,594.9,11105.6,141.5,177.2
5/18/2004,377.7,315.8,43171.1,213.4,526,484.8,3126.2,588.6,10952.2,139.7,174.8
5/19/2004,380.8,316.4,42887.7,213.6,523.8,485.8,3151.4,588.3,11034.1,140.1,175.3
5/20/2004,379.5,318.2,42967,214.2,520.5,489,3141.2,590.9,11004.4,140,175.4
5/21/2004,385.3,320.6,43167.1,215.2,529,492.4,3189.2,596.6,11163.9,141.9,177.7
5/24/2004,384,321,43236.5,214.4,525.5,493.7,3178.4,587.9,11131.8,141.1,176.6
5/25/2004,388.9,321.3,43642.3,214.8,534.4,493.8,3218.9,592.5,11269.5,142.5,178.6
5/26/2004,389.7,322.2,43488.8,214.8,534.7,496,3225.1,587.4,11291.3,142.6,178.5
5/27/2004,393.6,321,43608.9,214.5,534.1,492,3257.7,589,11417.5,143.6,179.8
5/28/2004,393.3,322,43464,214.5,536.6,493.3,3254.9,590.5,11417.2,143.4,179.9
5/31/2004,393.3,322,43464,214.5,536.6,493.3,3254.9,590.5,11417.2,143.4,179.9
6/1/2004,397.2,325,43662.2,216.2,543.8,497.3,3287.5,600.8,11532.7,144.6,182.1
6/2/2004,394.9,321.7,43516.4,214.2,537.1,490.8,3268.1,597.7,11464.5,144.3,180.9
6/3/2004,390.4,318.8,43387.4,211.9,530.5,486.5,3230.7,589.5,11347.5,142.9,178.5
6/4/2004,388.3,317.2,43252.7,211.4,524.7,483.7,3213.8,579.6,11272.7,142.1,176.9
6/7/2004,393.6,319.8,43215.3,214.4,529.8,487.7,3257.8,581.4,11429.2,143.7,178.7
6/8/2004,392.4,319.9,43064.3,213.8,527.9,486.6,3247.4,580.7,11391.1,143.8,178.1
6/9/2004,386.9,319.9,42273,211.7,523.6,484.9,3201.8,579.9,11232.2,142.2,176.3
6/10/2004,385,318.3,42119.3,210.3,523,480.1,3186.1,571.7,11169.3,141,175.1
6/11/2004,384.9,320.4,42402.8,211.7,524.5,484.9,3185.2,577.1,11169.3,141.1,175.7
6/14/2004,385.1,318.7,42723,211.9,526.7,483.3,3187.3,578.8,11180.6,141.5,176.2
6/15/2004,386.5,320,42540.1,212.5,532,486.1,3198.9,579.7,11215.5,141.7,176.8
6/16/2004,385.3,320.8,42364,210.8,530.6,488.4,3188.5,577.1,11179.2,141.4,176.1
6/17/2004,386.1,320.8,42252.8,210.6,531.6,484.7,3195.6,576.3,11203.8,141.9,176.5
6/18/2004,395.1,325.8,42990.8,214.9,538.9,491,3270,586.7,11468.4,144.3,180.5
6/21/2004,395.3,326.8,42894.5,216,539.4,493.3,3271.3,588.8,11469.4,144.1,181.2
6/22/2004,395.8,327.3,43138.7,217.4,537.3,495,3275.6,589.3,11486.6,144.4,181.8
6/23/2004,393.9,325.8,42779.5,216.5,536.5,493.6,3260.2,588.6,11431,143.4,180.4
6/24/2004,400,328.5,42826,219.7,536.5,496.6,3310.6,596.7,11609.4,145.4,183.3
6/25/2004,401.5,330.8,43263.6,220.5,541.6,502.1,3323.1,599.4,11651.5,146.1,184
6/28/2004,404.3,331.6,43600.4,221,543.1,504.1,3345.8,602.9,11733.4,146.5,185.2
6/29/2004,394.4,325.5,42739.1,218.2,531.2,497.8,3264.3,588.9,11455.3,143.5,181.1
6/30/2004,395.8,325.3,43187.7,218.3,530.7,495.7,3275.8,587.4,11507.5,143.7,181.3
7/1/2004,394.8,324.7,42707.5,217.5,526,494.7,3267.7,579.8,11461,143.1,180.2
7/2/2004,397.8,323.4,43157.9,217.6,527.4,490.3,3292,575.1,11542.7,143.4,180.4
7/5/2004,398.3,324.5,43478.9,217.9,528.3,492.8,3296.2,574.3,11565.2,143.9,180.7
7/6/2004,394.5,321.5,43093.2,214.5,524,487.9,3265.2,568.4,11436.6,142.8,179.2
7/7/2004,399.7,323.3,43336,215.6,528.4,490.9,3307.8,575.5,11603.8,143.8,181.2
7/8/2004,405.4,326.9,44065.6,218.2,533.6,496.1,3355,584.3,11797.7,145.5,183.7
7/9/2004,406.5,328.1,43993.5,219.3,536.8,498.5,3364.6,587.4,11837.3,146.2,184.2
7/12/2004,406.4,327.5,43967.1,218,535.8,497.5,3363.3,585.6,11834.9,145.8,184
7/13/2004,400.9,325.3,43748.2,216,532.1,495.8,3318.2,575.5,11676.2,144.2,181.7
7/14/2004,403.8,325.9,44040.4,217.6,532.7,496.1,3342.1,578.2,11744.5,145,183
7/15/2004,403.2,325.9,44159,217.6,533.9,497.6,3336.8,580.2,11724.8,144.8,183.1
7/16/2004,406.3,326.5,44138.4,216.9,532.4,497.8,3362.7,580.6,11820.5,145.3,183.9
7/19/2004,406.4,327.1,43975.2,217.2,531.9,499.5,3363.2,581.5,11817.1,144.9,184.3
7/20/2004,400,323.2,43338,215.8,525.5,495.1,3310.6,578.4,11635.6,143.1,181.9
7/21/2004,398.5,326,43825,217.1,528,500.4,3298.2,586.8,11592.8,143.7,182.3
7/22/2004,397.8,324.1,43561.6,215.3,522.6,495.7,3292,580.6,11572.5,143.1,181.7
7/23/2004,391.5,323.1,43157,213.6,517.6,494.7,3240.3,574.5,11385.7,141.8,179.3
7/26/2004,390.8,321.6,42984.5,212.3,520.1,493.3,3234.1,581.1,11363.6,141.5,179.6
7/27/2004,389.9,323.1,43236.3,213.7,521.2,496.9,3226.7,581.7,11339.2,141.8,179.3
7/28/2004,387.3,321.7,43267.2,212.5,515.6,494.4,3205.6,575.3,11264.6,140.9,178
7/29/2004,387.3,320.9,43381.5,213.3,513.3,493.6,3205.6,571.1,11267.3,140.9,177.8
7/30/2004,391.4,325.1,43623.5,215.2,520.2,500.7,3239.6,574.1,11389,142.2,179.4
8/2/2004,391.5,325.3,43384.1,214.4,521.7,500.3,3240.5,575.7,11409.3,142.4,179.5
8/3/2004,391,324.1,43250.8,214.5,515.7,499.2,3235.9,573.3,11409.9,142.1,179.1
8/4/2004,391.5,324.8,43568.1,214.6,514.2,499.3,3240.3,579.2,11423.8,142.2,179.8
8/5/2004,390.9,324.5,43593.4,214.5,515.6,498.9,3234.9,574.6,11415,142.1,179.2
8/6/2004,399,325.5,43927.9,216.4,522.3,500.1,3302.5,580.1,11649.2,144.1,182.2
8/9/2004,399,325.5,44103.5,217,525.5,500.9,3302.5,579.7,11667.1,143.8,182.3
8/10/2004,399.5,324.4,44262.6,217.2,524.6,499.4,3306.7,580.3,11686.2,144.2,182.4
8/11/2004,393.9,322.7,43772.5,215.5,522.1,497.8,3259.7,576.4,11526.8,142.7,180.2
8/12/2004,394.2,322.3,43817.6,216.4,524.5,495.9,3262.2,580.4,11538.7,143.7,180.4
8/13/2004,396.8,321.2,43930.1,215.4,521,492.1,3283.8,580.5,11604.1,144.6,181.3
8/16/2004,401.7,325.4,44448.6,218.3,525,499,3324.4,587.2,11735,146.9,183.7
8/17/2004,401.3,325.5,44155,219.5,524.9,500.2,3321.4,583,11723.6,146.6,183.2
8/18/2004,402.5,327.4,44126.6,220.8,526.8,503.3,3331,591.2,11766,147,184.3
8/19/2004,406.5,328.9,44454.8,221.9,526.8,505.3,3364.5,597.8,11878.6,148.5,186
8/20/2004,410.6,333.1,44866.9,225.4,532.3,512.9,3398,607.5,11995,149.9,188.2
8/23/2004,410.6,336.4,44938.1,226.2,535.7,518.7,3398.3,621.1,11996.5,150.5,189.5
8/24/2004,406.2,335.1,44487,226.2,529.6,515.9,3361.9,612.7,11870.8,149.4,187.4
8/25/2004,406,335.6,44735.1,225.7,529.4,516.7,3360.3,614.3,11866.6,149.2,187.6
8/26/2004,406.1,335.8,44492.9,226.3,532.3,517.2,3360.8,613.5,11862.7,149,187.5
8/27/2004,405.1,336.6,44380.7,225.8,530.9,518.7,3352.8,614.3,11839.9,149.3,187.2
8/30/2004,405.1,336.4,44573.1,225.8,533.7,518.2,3353,613.7,11847.1,149.4,187.3
8/31/2004,407.3,335.1,44693.7,226.4,536.6,516.4,3370.6,612.3,11917,149.7,187.8
9/1/2004,407.7,335,44629.5,227.3,533,515,3374,614.3,11917.6,149.7,188
9/2/2004,406.1,334.1,44407,227,527.3,512.6,3361.2,611.6,11874.4,149.2,187.3
9/3/2004,401.2,332.8,44220.8,225.9,522.3,510.1,3320.2,604.5,11720.8,147.8,185.1
9/6/2004,401.6,332.5,44182,225.7,521.5,510.1,3323.8,606.8,11733.1,147.9,185.5
9/7/2004,398.1,329.6,43548.1,224.6,512.2,505.9,3294.9,598.8,11633.9,146.6,183.6
9/8/2004,396.3,326.8,43305.7,222.2,511.7,502.5,3280,593.9,11579.5,146,182.5
9/9/2004,398.7,327.7,43779.3,223.6,513.6,504.6,3300,594.3,11648.4,147.2,183.3
9/10/2004,401.4,326.4,43873.6,222.9,516.1,503.2,3321.8,600,11725.8,147.2,184.5
9/13/2004,399.3,326.1,43988.9,222.4,519.4,503,3304.8,600.2,11665.9,146.7,183.8
9/14/2004,405.3,330,44403.2,225.1,524.1,509.3,3354.1,605.7,11841.4,148.3,185.8
9/15/2004,404.5,333,44576.5,227.7,526.6,513.8,3347.6,606.1,11816,148.7,185.5
9/16/2004,403.4,332.3,44240.9,225.5,521.2,513.2,3338.8,606.9,11790.4,148.1,185.3
9/17/2004,405.7,333.5,44689.9,226.6,529.5,515.9,3357.8,617.3,11854.6,149,186.9
9/20/2004,404.3,332.8,44450.7,226.8,525.6,515.6,3346.2,616.1,11812,148,186.4
9/21/2004,408.5,333.3,44961.6,227.9,527.1,515.1,3381,618.5,11934.3,149.4,187.9
9/22/2004,405.4,331.2,44856,226.1,520.3,512.2,3354.9,612.2,11840.1,148.3,186.3
9/23/2004,411.5,334.7,45411.1,228.7,525.8,517.8,3405.8,615.6,12022.3,149.9,188.6
9/24/2004,407.9,332.5,45175.5,226.3,520.2,514.9,3375.6,610.4,11915.8,148.5,187
9/27/2004,409.2,332.7,45503,226.5,520.9,515.5,3386.7,613,11954.5,149,187.8
9/28/2004,411.7,334.4,45881.9,227.3,525,518.8,3407.5,619,12028.7,149.8,189.4
9/29/2004,413,335.3,45756.9,229.5,524.8,520.5,3417.8,621.5,12065.7,150.5,189.8
9/30/2004,415.7,334.7,45810.9,229.7,526,519,3440.1,625.8,12146.6,151.3,191
10/1/2004,418.1,337.3,46164.5,232.8,527.6,522.7,3460.4,630.7,12215.3,152.2,192
10/4/2004,412.6,336.5,45861.1,231.4,525.9,522.9,3414.5,622.5,12051.4,150.3,189.6
10/5/2004,415.4,337.6,46163.4,233.1,524.1,524.7,3438.1,626.2,12137.2,151.5,190.8
10/6/2004,418.5,340.1,46565.1,235.1,526.5,528.7,3463.3,630,12226.8,152.5,192.1
10/7/2004,418.1,340.3,46494.8,234.6,525.2,528.6,3460.4,628,12216.3,152.7,191.9
10/8/2004,421.8,339.7,46285,235.1,527.3,526.7,3490.7,629.9,12324,153.5,193
10/11/2004,421.7,340.6,46058.1,234.9,528.9,527.6,3490.2,630,12263,153.4,193.1
10/12/2004,414.7,336.9,45521.6,232.1,522,523,3432.3,619.6,12076.7,151.1,190
10/13/2004,411.3,335.3,45175.8,230.1,520.4,518.1,3403.8,612.8,11974,150.2,188.3
10/14/2004,415.4,335.1,45485,231.3,519.9,517.2,3437.6,619.5,12092.4,151.1,190.1
10/15/2004,420.4,336.8,45871.9,232.9,526.5,518.4,3479.4,626.2,12239.1,152.5,192.3
10/18/2004,419.1,334.8,45780.4,232.8,525.2,515.3,3468.7,619.9,12203.7,151.9,191.3
10/19/2004,419.4,335,45495.3,232.4,526,515.5,3470.7,621.3,12210.8,151.7,191.5
10/20/2004,423.6,336.1,45844.1,233.6,526.6,516.9,3505.9,630.1,12332.9,152.9,193.5
10/21/2004,422.5,335.1,45412.4,231.2,526.3,515,3496.8,626.5,12300.1,152.1,192.8
10/22/2004,422.8,334.7,45444.6,231.5,524.3,514.7,3499.3,626.8,12239.4,151.8,192.9
10/25/2004,429.2,335.9,45762.4,233.4,525.5,514.9,3552,634.9,12386,153.8,195.4
10/26/2004,427.5,334.7,45556.5,232.7,523.7,513.2,3538.2,633.8,12284,153.4,194.8
10/27/2004,428.3,335.3,45535.8,233.1,522.9,513.9,3544.4,632.7,12322,153.1,194.9
10/28/2004,424.2,333.1,45022.5,231.8,517.4,508.9,3510.9,627.6,12200.8,151.4,193.1
10/29/2004,425.6,334.5,45189.1,232.3,519.1,511.3,3522.1,627.5,12232.6,152.2,193.3
11/1/2004,428.9,336.5,45618.9,233.9,523.8,515.6,3549.4,632.8,12337,153.1,194.8
11/2/2004,424.2,334,45060.6,230.8,520.1,512.2,3510.9,623.9,12212.1,151.8,192.7
11/3/2004,423.5,330.9,44948.2,229.2,512.9,506.4,3505.1,620.2,12181.2,150.8,191.8
11/4/2004,430.5,334.2,45665.3,233.7,518.6,510.7,3563,630.5,12373.9,153.2,194.7
11/5/2004,431,333.8,45554.5,233.2,517.5,510.4,3567.1,628,12354.2,153.4,194.6
11/8/2004,431.9,333.5,45597.8,232.5,514.4,509.4,3574.6,629.5,12379.2,154.1,194.9
11/9/2004,433.7,335.8,45852,233.6,519,512.6,3589.1,633.1,12429.5,154.9,195.9
11/10/2004,433.4,335.5,46354.3,234.8,519.5,511.3,3587,632.3,12430.1,154.6,195.7
11/11/2004,433.8,336.4,46295.1,235.5,519.8,510.8,3590.3,632.9,12440.3,154.7,196
11/12/2004,436.1,337.2,46070.8,235.7,520.5,513.4,3609,637.7,12502.9,155,196.9
11/15/2004,437.6,338.2,46173.4,236.6,527,515.8,3621.8,640.9,12551.6,155.3,197.6
11/16/2004,439.4,338.6,46301.8,237.1,524.3,516.2,3636.7,640.4,12603.5,155.7,198.1
11/17/2004,443.5,340.5,46196.4,238.9,528.3,516.9,3670.2,642.3,12701.5,156.5,199.6
11/18/2004,442,340.3,46058.6,238.8,534.1,516.6,3658.2,640.5,12617.1,156.3,199
11/19/2004,445.6,341.2,45872.3,239.8,534.4,516.5,3688,642.8,12711.4,157.2,200.3
11/22/2004,447.8,343.3,46219.7,241.1,530.2,520.6,3706.2,645.1,12771.3,158,201.2
11/23/2004,448.2,342.4,46399.2,239.5,532.8,518.9,3709.1,643.5,12779.2,157.9,201.3
11/24/2004,448.6,340.9,46127.3,238.5,529.5,515.9,3712.8,642.2,12729,157.6,201.2
11/25/2004,451.2,340.8,46260.9,238.9,531.4,514.9,3733.9,644.5,12773.6,158.1,202.2
11/26/2004,451,340.1,46329,238.2,531.8,515.1,3732.7,641.3,12769.6,157.9,201.8
11/29/2004,451.3,339.7,46300.5,238.3,533.7,514.7,3734.8,645.3,12704.9,157.5,201.7
11/30/2004,453.4,341.2,46607.2,237.2,539.1,515.9,3752.6,649.5,12754.1,158.7,202.4
12/1/2004,452.9,340.4,46602.8,234.9,536.5,518.2,3747.9,643.1,12651.7,158.2,201.3
12/2/2004,454.2,342.3,46857.5,236.1,539.6,523.7,3759.1,644.5,12717.4,159.2,201.5
12/3/2004,448.7,335.6,45993.3,231.6,537.8,512.1,3713.3,631,12529.2,156.8,198.6
12/6/2004,453.1,337.4,46498.8,233.5,544.5,516,3749.7,634.2,12622.4,157.9,199.4
12/7/2004,451.8,336.5,46420.2,232.7,546.8,514.7,3739.3,631.4,12599.6,157.7,198.9
12/8/2004,436.9,329.3,45741.2,226.7,536,505.7,3616,620,12230.8,153.8,193.7
12/9/2004,437.1,329.7,45864.9,228.1,536.3,505.1,3617.6,629.6,12252.3,153.8,194.9
12/10/2004,434,328.2,45795.7,226.8,532.6,503.9,3592,623.7,12197.8,152.6,194.2
12/13/2004,435.1,327.2,45548.4,226.5,534.7,502.2,3601.1,621,12228.7,152.5,193.6
12/14/2004,437.1,329.1,46129.3,227.3,542.1,505,3617.6,621.8,12225.8,153,194.1
12/15/2004,439,327.1,45715.3,225.8,538.5,500.4,3633.4,618.3,12230.1,153.3,194.1
12/16/2004,439.5,330.8,45842,227.3,543.6,508,3637.5,620.8,12253.3,154,194.3
12/17/2004,438.9,331.2,45825.5,226.8,540.8,509.2,3632.6,615.1,12259.6,153.9,193.9
12/20/2004,442.5,330,45977.2,227,543.2,507.1,3661.9,613.9,12350.1,154.5,194.7
12/21/2004,441,329.9,46090.3,229,542.9,508.6,3649.5,616.1,12282.7,153.8,194.3
12/22/2004,441,329.5,45905.9,230.5,546,508.3,3649.9,613.7,12278.5,153.8,194.2
12/23/2004,441.1,326.7,45709,229.8,545.1,504.4,3650.7,606.7,12275.1,153.6,193.5
12/24/2004,441.1,325.8,45689.1,229,541.5,503.6,3650.8,604.8,12273.6,153.5,193.3
12/27/2004,441.1,323.8,45508.3,228.1,538.3,500.7,3650.8,596.2,12250.8,153.1,192.6
12/28/2004,441.1,324.3,45543.6,228.7,538.5,501,3650.7,596.5,12260.4,153.2,192.4
12/29/2004,440.3,324.1,45865.2,229.8,535.8,500.1,3643.7,597.6,12261,153.4,192.3
12/30/2004,435.6,319.6,44882,226.7,525.3,493.7,3605.2,585.2,12096.6,151.5,189.7
12/31/2004,435.6,320.5,44635.9,226.9,521.9,495.3,3605.2,587.4,12074.8,151,189.6
1/3/2005,435.6,323.6,44812.3,228.9,527.7,500.1,3605.2,586.1,12096.6,151.4,189.5
1/4/2005,427.8,321.8,44637.9,227.1,523.5,499,3540.3,581.7,11857.2,149.7,186.7
1/5/2005,426,320.9,44242.2,225.7,521.7,497.5,3525.8,586.8,11877.3,149.7,187
1/6/2005,424.4,322.2,44588.6,226.3,523.7,499,3512.1,593.4,11839.4,150.1,187.3
1/7/2005,422.2,323.6,44267.7,226,520.5,501.3,3494.3,588.8,11720.3,149.2,186.1
1/10/2005,420,320.7,43879.5,224,513.5,496,3476.1,582.9,11659.2,147.9,185.1
1/11/2005,421.4,320.4,43763.5,224.5,512.3,495.9,3487.3,579.4,11778.8,148.4,184.9
1/12/2005,426.6,321.1,43677.4,225.3,510.3,496.3,3530.8,580.1,11869.1,149.9,186.6
1/13/2005,423.6,320.9,43368.2,225.2,509,496.5,3505.9,575,11818.4,149.3,185.2
1/14/2005,422.5,322.7,43340,226.1,513.9,499.7,3496.8,571.6,11806.8,149,184.6
1/17/2005,422.3,322.7,43090.6,227.1,512.8,498.8,3494.7,565.4,11844.1,149.3,184
1/18/2005,421.8,323.8,43273.7,225.9,515.6,500.2,3490.5,567.3,11861.7,149.4,184.1
1/19/2005,425,326,43568,226.5,521.6,502.6,3517.1,571.6,11958.6,150.2,185.4
1/20/2005,422.9,326.5,43624.2,226.1,521.6,504.1,3500.1,568.8,11915.2,149.8,184.8
1/21/2005,423.3,325.7,43703.6,226.5,519.3,504.2,3503.4,571.5,11884.1,149.3,185
1/24/2005,427.4,327.6,43912.3,227.8,522.5,506.4,3536.9,571.6,11964.1,150.3,186.2
1/25/2005,424.5,327.6,44179.8,227.7,526.2,507.5,3513.4,566.4,11913,149.6,185.1
1/26/2005,425.8,325.8,43808.4,226.3,523.2,504.2,3524.1,564.2,11933.5,149.6,185.2
1/27/2005,424.5,325.6,43823.3,225,525.1,503.4,3513.4,568.2,11914.9,149.1,185.1
1/28/2005,426.8,328.1,44197.3,226.7,530.5,507.9,3532.4,570.2,11983,150.1,186.1
1/31/2005,422.2,323.9,43673.5,223.8,523.8,501.7,3493.9,563.8,11828.6,148.4,183.9
2/1/2005,420.9,323.6,43805.2,223.9,522.9,503,3483.6,560,11771,148.3,183.3
2/2/2005,421.6,323.5,43793.7,223.7,522.9,502.6,3489.4,559.7,11797.2,148.5,183
2/3/2005,416.5,321.5,43597.1,221.6,517.8,501.3,3447.2,551.6,11668.3,147.4,180.7
2/4/2005,415.9,321.3,43118.4,220.6,519.2,500.9,3442.2,545.5,11627.5,146.9,180
2/7/2005,414.4,323,43263.4,222.1,519.9,504,3429.7,546.2,11659.1,146.9,179.7
2/8/2005,411.1,321.9,43508.8,221.5,514.1,502.2,3402.5,547.4,11591,146.3,179.2
2/9/2005,411.2,321.5,43462.7,221.3,513.5,500.7,3402.9,547.9,11562.4,146.1,179.2
2/10/2005,415.5,322.3,43866.4,222.1,515.3,501.8,3438.9,552.2,11671.4,146.8,181.1
2/11/2005,418.9,325.3,44257.8,224.6,519.4,505.9,3466.6,554.1,11759.7,147.7,182.3
2/14/2005,424.2,327.2,44560.1,224.8,524.1,508.7,3510.9,558,11886.1,149.1,184.1
2/15/2005,424.4,327.3,44424.1,224.9,524.5,507.4,3512.6,557.2,11888,149.2,184.3
2/16/2005,423.1,325.9,44613.8,225.2,525.8,504.5,3501.8,558.3,11847.4,148.7,183.9
2/17/2005,426.3,326.3,44963,225.5,524.5,505,3527.9,557.2,11922.2,149.4,184.9
2/18/2005,427.1,326.9,45163.7,225.5,525.1,505.2,3534.9,559.9,11934.2,149.6,185.3
2/21/2005,427.2,326.8,45028,225.2,526.7,504.9,3535.3,557.6,11931.6,149.5,185.2
2/22/2005,432.9,327.4,45105.1,227.1,533,503.6,3582.5,561.8,12030.5,150.5,187.1
2/23/2005,432.6,327.9,45459.8,227,538.2,504.6,3580.4,564.4,12023.6,150.8,187.3
2/24/2005,433.8,328.5,45719.4,227.4,541,506.6,3589.9,562.8,12034.4,151.2,187.5
2/25/2005,434.3,329.2,45683.1,226.7,538,507.9,3594.1,561.1,12046.2,151.4,187.5
2/28/2005,435.5,328.1,45410.9,226.1,535.3,504.3,3604,556.7,12051.1,151.3,187.3
